__time,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726873839.518703,1726873839.518702507,-0.235817740,0.018808015,0.395104259,0.111591563,-0.038360160,2.320945908,0.911026001,0.271284312,0.060350634,0.471787751
1726873839.528687,1726873839.528686762,-0.111087361,-0.046224427,0.386047542,0.042312503,-0.042689208,2.349960736,0.920518637,0.271849602,0.063773692,0.475418895
1726873839.538704,1726873839.538704395,-0.109455404,-0.042976470,0.385278791,0.042218536,-0.040848967,2.351482751,0.920928478,0.269435555,0.066261262,0.476237386
1726873839.548699,1726873839.548699141,-0.107819150,-0.046294518,0.387218267,0.040739555,-0.042146251,2.347419163,0.920122921,0.266930252,0.068886846,0.476790875
1726873839.558686,1726873839.558685541,-0.114759974,-0.033371044,0.386701792,0.046446141,-0.037525412,2.347905515,0.920269668,0.264517754,0.071569391,0.477537245
1726873839.558803,1726873839.558803082,-0.111200676,-0.041795043,0.386987686,0.043173824,-0.040720757,2.347711849,0.920172989,0.262009352,0.074116893,0.478145331
1726873839.568699,1726873839.568698645,-0.107604182,-0.041270227,0.385859758,0.041667387,-0.039736468,2.350146164,0.920758963,0.259729266,0.076577969,0.478820592
1726873839.578690,1726873839.578690052,-0.100168033,-0.039883947,0.386467218,0.038482133,-0.037697140,2.348777187,0.920728683,0.257472575,0.079150379,0.479715258
1726873839.588684,1726873839.588683844,-0.103684228,-0.046131039,0.385618120,0.038938265,-0.041207727,2.350884633,0.920915008,0.254919916,0.081608392,0.480095327
1726873839.598692,1726873839.598692417,-0.108104359,-0.037936962,0.385915905,0.042535618,-0.038303722,2.349870424,0.920756459,0.252553910,0.084240526,0.480737746
1726873839.608682,1726873839.608681917,-0.087100940,-0.130291133,0.390310109,0.014731903,-0.076813377,2.342735721,0.917355299,0.249318466,0.086416073,0.479026407
1726873839.608798,1726873839.608798027,-0.090410295,-0.127698403,0.395308375,0.016347377,-0.076350726,2.331933407,0.915223837,0.246568576,0.089052543,0.479657918
1726873839.618697,1726873839.618696690,-0.099104411,-0.042689148,0.383153200,0.037591457,-0.038646881,2.356086397,0.922110140,0.245884731,0.091714025,0.482895970
1726873839.628712,1726873839.628711939,-0.095480722,-0.045331237,0.384224117,0.035369411,-0.039213762,2.353861159,0.921728432,0.243699372,0.094194740,0.483510166
1726873839.638689,1726873839.638688564,-0.097165730,-0.038466710,0.383342981,0.037495047,-0.036341317,2.355502876,0.922128797,0.241525427,0.096595258,0.484245807
1726873839.648686,1726873839.648686409,-0.098193659,-0.040505428,0.382909119,0.037597746,-0.037458152,2.356526378,0.922260284,0.239264101,0.099095911,0.484841019
1726873839.658673,1726873839.658672810,-0.095910464,-0.034415580,0.381950587,0.037741091,-0.034179967,2.358358820,0.922779024,0.237183288,0.101646498,0.485600889
1726873839.658792,1726873839.658792257,-0.089736596,-0.037068025,0.380098224,0.034454338,-0.034158465,2.362483085,0.923672855,0.235251307,0.103914663,0.486435801
1726873839.668691,1726873839.668690681,-0.090496393,-0.042650048,0.380084574,0.033748850,-0.036876075,2.362719818,0.923600018,0.233018726,0.106479757,0.486897588
