__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726770885.069403,69403027.000000000,1726770885.000000000,5.356004715,1.252079844,4.743870735,0.315782011,0.130672023,-0.030635010
1726770885.075347,75347119.000000000,1726770885.000000000,5.276441097,1.247740984,4.368955135,0.313701034,0.129067019,-0.028928000
1726770885.079194,79194156.000000000,1726770885.000000000,5.438586712,1.286697388,4.668710709,0.313067019,0.121220022,-0.020945005
1726770885.100636,100636101.000000000,1726770885.000000000,5.372738838,1.157764673,4.600564003,0.308522016,0.116916008,-0.017911008
1726770885.105772,105772156.000000000,1726770885.000000000,5.494738102,1.139043570,4.467590332,0.306470007,0.110122040,-0.013987007
1726770885.109458,109457656.000000000,1726770885.000000000,5.519663811,1.126193523,4.588173389,0.305303991,0.107236996,-0.010600001
1726770885.131248,131248008.000000000,1726770885.000000000,5.543819427,1.089276791,4.610928059,0.306227028,0.104600012,-0.016054997
1726770885.135946,135945879.000000000,1726770885.000000000,5.494853973,1.008972526,4.483377934,0.304958999,0.104093015,-0.016893003
1726770885.139043,139042601.000000000,1726770885.000000000,5.681606293,0.922593594,4.727322578,0.303441018,0.099525012,-0.014505008
1726770885.162216,162216286.000000000,1726770885.000000000,5.697074413,0.966157556,4.564481735,0.304564029,0.097418025,-0.011739997
1726770885.166929,166928619.000000000,1726770885.000000000,5.916404724,0.885919571,4.406041145,0.302804053,0.093174011,-0.010497008
1726770885.170230,170229823.000000000,1726770885.000000000,5.935710430,0.769752145,4.697427273,0.296789974,0.092426047,-0.006670003
1726770885.194406,194406193.000000000,1726770885.000000000,5.984939575,0.678124785,4.611764908,0.292027026,0.090601996,-0.007572005
